,movieId,title,genres,year
462,m516,Renaissance Man (1994),Comedy|Drama,1994
463,m517,Rising Sun (1993),Action|Drama|Mystery,1993
464,m518,"Road to Wellville, The (1994)",Comedy,1994
465,m519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,1993
466,m520,Robin Hood: Men in Tights (1993),Comedy,1993
467,m521,Romeo Is Bleeding (1993),Crime|Thriller,1993
468,m522,Romper Stomper (1992),Action|Drama,1992
469,m523,Ruby in Paradise (1993),Drama,1993
470,m524,Rudy (1993),Drama,1993
471,m526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1992
472,m527,Schindler's List (1993),Drama|War,1993
473,m528,"Scout, The (1994)",Comedy|Drama,1994
474,m529,Searching for Bobby Fischer (1993),Drama,1993
475,m531,"Secret Garden, The (1993)",Children|Drama,1993
476,m532,Serial Mom (1994),Comedy|Crime|Horror,1994
477,m533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,1994
478,m534,Shadowlands (1993),Drama|Romance,1993
479,m535,Short Cuts (1993),Drama,1993
480,m536,"Simple Twist of Fate, A (1994)",Drama,1994
481,m537,Sirens (1994),Drama,1994
482,m538,Six Degrees of Separation (1993),Drama,1993
483,m539,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993
484,m540,Sliver (1993),Thriller,1993
485,m541,Blade Runner (1982),Action|Sci-Fi|Thriller,1982
486,m542,Son in Law (1993),Comedy|Drama|Romance,1993
487,m543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1993
488,m544,Striking Distance (1993),Action|Crime,1993
489,m546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993
490,m547,Surviving the Game (1994),Action|Adventure|Thriller,1994
491,m548,Terminal Velocity (1994),Action|Mystery|Thriller,1994
492,m549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,1993
493,m550,Threesome (1994),Comedy|Romance,1994
494,m551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993
495,m552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1993
496,m553,Tombstone (1993),Action|Drama|Western,1993
497,m554,Trial by Jury (1994),Crime|Drama|Thriller,1994
498,m555,True Romance (1993),Crime|Thriller,1993
499,m556,"War Room, The (1993)",Documentary,1993
500,m558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,1994
501,m559,"Paris, France (1993)",Comedy,1993
502,m561,Killer (Bulletproof Heart) (1994),Drama|Thriller,1994
503,m562,Welcome to the Dollhouse (1995),Comedy|Drama,1995
504,m563,Germinal (1993),Drama|Romance,1993
505,m564,Chasers (1994),Comedy,1994
506,m565,Cronos (1993),Drama|Horror,1993
507,m567,Kika (1993),Comedy|Drama,1993
508,m568,Bhaji on the Beach (1993),Comedy|Drama,1993
509,m569,Little Big League (1994),Comedy|Drama,1994
510,m571,"Wedding Gift, The (1994)",Drama|Romance,1994
511,m573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1992
512,m574,Spanking the Monkey (1994),Comedy|Drama,1994
513,m575,"Little Rascals, The (1994)",Children|Comedy,1994
514,m577,Andre (1994),Adventure|Children|Drama,1994
515,m580,Princess Caraboo (1994),Drama,1994
516,m581,"Celluloid Closet, The (1995)",Documentary,1995
517,m582,Métisse (Café au Lait) (1993),Comedy|Drama,1993
518,m585,"Brady Bunch Movie, The (1995)",Comedy,1995
519,m586,Home Alone (1990),Children|Comedy,1990
520,m587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,1990
521,m588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,1992
522,m589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,1991
523,m590,Dances with Wolves (1990),Adventure|Drama|Western,1990
524,m592,Batman (1989),Action|Crime|Thriller,1989
525,m593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991
526,m594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,1937
527,m595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1991
528,m596,Pinocchio (1940),Animation|Children|Fantasy|Musical,1940
529,m597,Pretty Woman (1990),Comedy|Romance,1990
530,m599,"Wild Bunch, The (1969)",Adventure|Western,1969
531,m600,Love and a .45 (1994),Action|Comedy|Crime,1994
532,m603,"Bye Bye, Love (1995)",Comedy,1995
533,m605,One Fine Day (1996),Drama|Romance,1996
534,m606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,1995
535,m608,Fargo (1996),Comedy|Crime|Drama|Thriller,1996
536,m609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,1996
537,m610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,1981
538,m611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,1996
539,m612,"Pallbearer, The (1996)",Comedy,1996
540,m613,Jane Eyre (1996),Drama|Romance,1996
541,m614,Loaded (1994),Drama|Thriller,1994
542,m615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,1973
543,m616,"Aristocats, The (1970)",Animation|Children,1970
544,m617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,1995
545,m619,Ed (1996),Comedy,1996
546,m620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,1991
547,m621,My Favorite Season (1993),Drama,1993
548,m626,"Thin Line Between Love and Hate, A (1996)",Comedy,1996
549,m627,"Last Supper, The (1995)",Drama|Thriller,1995
550,m628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,1996
551,m630,Carried Away (1996),Drama|Romance,1996
552,m631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,1996
553,m632,Land and Freedom (Tierra y libertad) (1995),Drama|War,1995
554,m633,Denise Calls Up (1995),Comedy,1995
555,m635,"Family Thing, A (1996)",Comedy|Drama,1996
556,m637,Sgt. Bilko (1996),Comedy,1996
557,m638,Jack and Sarah (1995),Romance,1995
558,m639,Girl 6 (1996),Comedy|Drama,1996
559,m640,Diabolique (1996),Drama|Thriller,1996
560,m647,Courage Under Fire (1996),Action|Crime|Drama|War,1996
561,m648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,1996
562,m650,Moll Flanders (1996),Drama,1996
563,m651,"Superweib, Das (1996)",Comedy,1996
564,m653,Dragonheart (1996),Action|Adventure|Fantasy,1996
565,m656,Eddie (1996),Comedy,1996
566,m659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,1960
567,m661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,1996
568,m662,Fear (1996),Thriller,1996
569,m663,Kids in the Hall: Brain Candy (1996),Comedy,1996
570,m664,Faithful (1996),Comedy,1996
571,m665,Underground (1995),Comedy|Drama|War,1995
572,m667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,1996
573,m668,Song of the Little Road (Pather Panchali) (1955),Drama,1955
574,m670,"World of Apu, The (Apur Sansar) (1959)",Drama,1959
575,m671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,1996
576,m673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996
577,m674,Barbarella (1968),Adventure|Comedy|Sci-Fi,1968
578,m678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,1993
579,m679,"Run of the Country, The (1995)",Drama,1995
580,m680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,1965
581,m681,Coup de torchon (Clean Slate) (1981),Crime,1981
582,m685,It's My Party (1996),Drama,1996
583,m687,Country Life (1994),Drama|Romance,1994
584,m688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,1995
585,m690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,1995
586,m691,Mrs. Winterbourne (1996),Comedy|Romance,1996
587,m692,Solo (1996),Action|Sci-Fi|Thriller,1996
588,m694,"Substitute, The (1996)",Action|Crime|Drama,1996
589,m695,True Crime (1996),Mystery|Thriller,1996
590,m696,Butterfly Kiss (1995),Drama|Thriller,1995
591,m697,Feeling Minnesota (1996),Drama|Romance,1996
592,m698,Delta of Venus (1995),Drama,1995
593,m700,Angus (1995),Comedy,1995
594,m702,Faces (1968),Drama,1968
595,m703,Boys (1996),Drama,1996
596,m704,"Quest, The (1996)",Action|Adventure,1996
597,m705,Cosi (1996),Comedy,1996
598,m707,Mulholland Falls (1996),Crime|Drama|Thriller,1996
599,m708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1996
600,m709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,1988
601,m710,Celtic Pride (1996),Comedy,1996
602,m711,Flipper (1996),Adventure|Children,1996
603,m714,Dead Man (1995),Drama|Mystery|Western,1995
604,m715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,1995
605,m718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,1993
606,m719,Multiplicity (1996),Comedy,1996
607,m720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,1996
608,m721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,1995
609,m722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,1996
610,m724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,1996
611,m725,"Great White Hype, The (1996)",Comedy,1996
612,m726,Last Dance (1996),Drama,1996
613,m728,Cold Comfort Farm (1995),Comedy,1995
614,m731,Heaven's Prisoners (1996),Crime|Thriller,1996
615,m733,"Rock, The (1996)",Action|Adventure|Thriller,1996
616,m735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,1994
617,m736,Twister (1996),Action|Adventure|Romance|Thriller,1996
618,m737,Barb Wire (1996),Action|Sci-Fi,1996
619,m741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,1995
620,m742,Thinner (1996),Horror|Thriller,1996
621,m743,Spy Hard (1996),Comedy,1996
622,m745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,1995
623,m746,Force of Evil (1948),Film-Noir,1948
624,m747,"Stupids, The (1996)",Comedy,1996
625,m748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,1996
626,m750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,1964
627,m753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,1995
628,m754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,1995
629,m755,Kim (1950),Children|Drama,1950
630,m756,Carmen Miranda: Bananas Is My Business (1994),Documentary,1994
631,m757,Ashes of Time (Dung che sai duk) (1994),Drama,1994
632,m759,Maya Lin: A Strong Clear Vision (1994),Documentary,1994
633,m760,Stalingrad (1993),Drama|War,1993
634,m761,"Phantom, The (1996)",Action|Adventure,1996
635,m762,Striptease (1996),Comedy|Crime,1996
636,m764,Heavy (1995),Drama|Romance,1995
637,m765,Jack (1996),Comedy|Drama,1996
638,m766,I Shot Andy Warhol (1996),Drama,1996
639,m767,"Grass Harp, The (1995)",Comedy|Drama,1995
640,m769,Marlene Dietrich: Shadow and Light (1996),Documentary,1996
641,m775,Spirits of the Dead (1968),Horror|Mystery,1968
642,m778,Trainspotting (1996),Comedy|Crime|Drama,1996
643,m779,'Til There Was You (1997),Drama|Romance,1997
644,m780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,1996
645,m781,Stealing Beauty (1996),Drama,1996
646,m782,"Fan, The (1996)",Drama|Thriller,1996
647,m783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,1996
648,m784,"Cable Guy, The (1996)",Comedy|Thriller,1996
649,m785,Kingpin (1996),Comedy,1996
650,m786,Eraser (1996),Action|Drama|Thriller,1996
651,m787,"Gate of Heavenly Peace, The (1995)",Documentary,1995
652,m788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,1996
653,m793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,1993
654,m798,Daylight (1996),Action|Adventure|Drama|Thriller,1996
655,m799,"Frighteners, The (1996)",Comedy|Horror|Thriller,1996
656,m800,Lone Star (1996),Drama|Mystery|Western,1996
657,m801,Harriet the Spy (1996),Children|Comedy,1996
658,m802,Phenomenon (1996),Drama|Romance,1996
659,m803,Walking and Talking (1996),Comedy|Drama|Romance,1996
660,m804,She's the One (1996),Comedy|Romance,1996
661,m805,"Time to Kill, A (1996)",Drama|Thriller,1996
662,m806,American Buffalo (1996),Crime|Drama,1996
663,m808,Alaska (1996),Adventure|Children,1996
664,m809,Fled (1996),Action|Adventure,1996
665,m810,Kazaam (1996),Children|Comedy|Fantasy,1996
666,m813,Larger Than Life (1996),Comedy,1996
667,m816,Two Deaths (1995),Drama,1995
668,m818,"Very Brady Sequel, A (1996)",Comedy,1996
669,m820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,1956
670,m824,Kaspar Hauser (1993),Drama|Mystery,1993
671,m828,"Adventures of Pinocchio, The (1996)",Adventure|Children,1996
672,m829,Joe's Apartment (1996),Comedy|Fantasy|Musical,1996
673,m830,"First Wives Club, The (1996)",Comedy,1996
674,m831,Stonewall (1995),Drama,1995
675,m832,Ransom (1996),Crime|Thriller,1996
676,m833,High School High (1996),Comedy,1996
677,m834,Phat Beach (1996),Comedy,1996
678,m835,Foxfire (1996),Drama,1996
679,m836,Chain Reaction (1996),Action|Adventure|Thriller,1996
680,m837,Matilda (1996),Children|Comedy|Fantasy,1996
681,m838,Emma (1996),Comedy|Drama|Romance,1996
682,m839,"Crow: City of Angels, The (1996)",Action|Thriller,1996
683,m840,House Arrest (1996),Children|Comedy,1996
684,m841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,1959
685,m842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,1996
686,m844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,1994
687,m845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,1994
688,m846,Flirt (1995),Drama,1995
689,m848,"Spitfire Grill, The (1996)",Drama,1996
690,m849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,1996
691,m850,Cyclo (Xich lo) (1995),Crime|Drama,1995
692,m851,Basquiat (1996),Drama,1996
693,m852,Tin Cup (1996),Comedy|Drama|Romance,1996
694,m854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,1958
695,m858,"Godfather, The (1972)",Crime|Drama,1972
696,m861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,1992
697,m864,"Wife, The (1995)",Comedy|Drama,1995
698,m865,Small Faces (1996),Drama,1996
699,m866,Bound (1996),Crime|Drama|Romance|Thriller,1996
700,m867,Carpool (1996),Comedy|Crime,1996
701,m869,Kansas City (1996),Crime|Drama|Musical|Thriller,1996
702,m870,Gone Fishin' (1997),Comedy,1997
703,m872,Vive L'Amour (Ai qing wan sui) (1994),Drama,1994
704,m875,Nothing to Lose (1994),Action|Crime|Drama,1994
705,m876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,1993
706,m879,"Relic, The (1997)",Horror|Thriller,1997
707,m880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,1996
708,m881,First Kid (1996),Children|Comedy,1996
709,m882,"Trigger Effect, The (1996)",Drama|Thriller,1996
710,m885,Bogus (1996),Children|Drama|Fantasy,1996
711,m886,Bulletproof (1996),Action|Comedy|Crime,1996
712,m888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,1995
713,m889,1-900 (06) (1994),Drama|Romance,1994
714,m891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,1995
715,m892,Twelfth Night (1996),Comedy|Drama|Romance,1996
716,m893,Mother Night (1996),Drama,1996
717,m896,Wild Reeds (Les roseaux sauvages) (1994),Drama,1994
718,m897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,1943
719,m898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,1940
720,m899,Singin' in the Rain (1952),Comedy|Musical|Romance,1952
721,m900,"American in Paris, An (1951)",Musical|Romance,1951
722,m901,Funny Face (1957),Comedy|Musical,1957
723,m902,Breakfast at Tiffany's (1961),Drama|Romance,1961
724,m903,Vertigo (1958),Drama|Mystery|Romance|Thriller,1958
725,m904,Rear Window (1954),Mystery|Thriller,1954
726,m905,It Happened One Night (1934),Comedy|Romance,1934
727,m906,Gaslight (1944),Drama|Thriller,1944
728,m907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,1934
729,m908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,1959
730,m909,"Apartment, The (1960)",Comedy|Drama|Romance,1960
731,m910,Some Like It Hot (1959),Comedy|Crime,1959
732,m911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,1963
733,m912,Casablanca (1942),Drama|Romance,1942
734,m913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,1941
735,m914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,1964
736,m915,Sabrina (1954),Comedy|Romance,1954
737,m916,Roman Holiday (1953),Comedy|Drama|Romance,1953
738,m917,"Little Princess, The (1939)",Children|Drama,1939
739,m918,Meet Me in St. Louis (1944),Musical,1944
740,m919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,1939
741,m920,Gone with the Wind (1939),Drama|Romance|War,1939
742,m921,My Favorite Year (1982),Comedy,1982
743,m922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,1950
744,m923,Citizen Kane (1941),Drama|Mystery,1941
745,m924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,1968
746,m926,All About Eve (1950),Drama,1950
747,m927,"Women, The (1939)",Comedy,1939
748,m928,Rebecca (1940),Drama|Mystery|Romance|Thriller,1940
749,m929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,1940
750,m930,Notorious (1946),Film-Noir|Romance|Thriller,1946
751,m931,Spellbound (1945),Mystery|Romance|Thriller,1945
752,m932,"Affair to Remember, An (1957)",Drama|Romance,1957
753,m933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,1955
754,m934,Father of the Bride (1950),Comedy,1950
755,m935,"Band Wagon, The (1953)",Comedy|Musical,1953
756,m936,Ninotchka (1939),Comedy|Romance,1939
757,m937,Love in the Afternoon (1957),Comedy|Romance,1957
758,m938,Gigi (1958),Musical,1958
759,m939,"Reluctant Debutante, The (1958)",Comedy|Drama,1958
760,m940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,1938
761,m941,"Mark of Zorro, The (1940)",Adventure,1940
762,m942,Laura (1944),Crime|Film-Noir|Mystery,1944
763,m943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,1947
764,m944,Lost Horizon (1937),Drama,1937
765,m945,Top Hat (1935),Comedy|Musical|Romance,1935
766,m946,To Be or Not to Be (1942),Comedy|Drama|War,1942
767,m947,My Man Godfrey (1936),Comedy|Romance,1936
768,m948,Giant (1956),Drama|Romance|Western,1956
769,m949,East of Eden (1955),Drama,1955
770,m950,"Thin Man, The (1934)",Comedy|Crime,1934
771,m951,His Girl Friday (1940),Comedy|Romance,1940
772,m952,Around the World in 80 Days (1956),Adventure|Comedy,1956
773,m953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,1946
774,m954,Mr. Smith Goes to Washington (1939),Drama,1939
775,m955,Bringing Up Baby (1938),Comedy|Romance,1938
776,m956,Penny Serenade (1941),Drama|Romance,1941
777,m957,"Scarlet Letter, The (1926)",Drama,1926
778,m960,Angel on My Shoulder (1946),Crime|Drama,1946
779,m961,Little Lord Fauntleroy (1936),Drama,1936
780,m962,They Made Me a Criminal (1939),Crime|Drama,1939
781,m963,"Inspector General, The (1949)",Musical,1949
782,m964,Angel and the Badman (1947),Romance|Western,1947
783,m965,"39 Steps, The (1935)",Drama|Mystery|Thriller,1935
784,m966,A Walk in the Sun (1945),Drama|War,1945
785,m968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,1968
786,m969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,1951
787,m970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,1953
788,m971,Cat on a Hot Tin Roof (1958),Drama,1958
789,m972,"Last Time I Saw Paris, The (1954)",Drama,1954
790,m973,Meet John Doe (1941),Comedy|Drama,1941
791,m976,"Farewell to Arms, A (1932)",Romance|War,1932
